crop_path,source_img,x1_norm,y1_norm,x2_norm,y2_norm,x1_px,y1_px,x2_px,y2_px,score,crop_w,crop_h
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_29_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_29.JPG,0.277234,0.354113,0.422418,0.906674,1091,929,1662,2379,0.7297,629,1595
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_29_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_29.JPG,0.0,0.354256,0.099531,1.0,0,929,391,2624,0.6513,411,1780
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_29_person02.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_29.JPG,0.453437,0.370336,0.729213,0.835576,1784,971,2870,2192,0.5791,1194,1343
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_3_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_3.jpg,0.794707,0.131951,0.965097,0.486257,1017,135,1235,497,0.6817,240,400
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_3_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_3.jpg,0.070642,0.574921,0.23139,0.969706,90,588,296,992,0.6163,226,445
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_3_person02.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_3.jpg,0.162924,0.196607,0.326504,0.591632,208,201,417,605,0.6038,230,445
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_3_person03.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_3.jpg,0.0,0.585367,0.110484,0.942325,0,599,141,964,0.5594,148,402
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_30_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_30.JPG,0.331484,0.31267,0.472009,0.899613,1304,820,1857,2360,0.8255,608,1694
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_30_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_30.JPG,0.057258,0.313129,0.225436,0.648869,225,821,887,1702,0.7174,728,969
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_30_person02.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_30.JPG,0.51614,0.317577,0.665071,0.742622,2031,833,2617,1948,0.693,645,1227
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_30_person03.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_30.JPG,0.732233,0.276847,0.90458,0.755814,2882,726,3560,1983,0.6533,746,1383
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_30_person04.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_30.JPG,0.641148,0.287838,0.756764,0.755023,2523,755,2978,1981,0.6414,501,1349
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_30_person05.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_30.JPG,0.543131,0.316214,0.607931,0.685214,2137,829,2392,1798,0.6335,280,1065
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_30_person06.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_30.JPG,0.87893,0.396179,1.0,0.743721,3459,1039,3936,1951,0.5539,501,1004
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_31_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_31.JPG,0.169364,0.283246,0.345113,0.869743,666,743,1358,2282,0.7984,760,1693
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_31_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_31.JPG,0.449822,0.216717,0.617964,0.658351,1770,568,2432,1727,0.6196,728,1275
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_31_person02.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_31.JPG,0.0,0.355442,0.187472,0.748606,0,932,737,1964,0.6023,774,1134
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_32_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_32.JPG,0.66508,0.298829,0.839859,0.602431,2617,784,3305,1580,0.6342,757,876
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_33_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_33.JPG,0.606858,0.245633,0.74506,0.771558,2388,644,2932,2024,0.7998,598,1518
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_34_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_34.JPG,0.550089,0.237939,0.8154,0.983443,2165,624,3209,2580,0.7346,1149,2098
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_35_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_35.JPG,0.212479,0.164379,0.460795,0.940103,836,431,1813,2466,0.7715,1075,2239
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_36_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_36.JPG,0.494666,0.272352,0.604327,0.761272,1947,714,2378,1997,0.5944,475,1411
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_37_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_37.JPG,0.213316,0.436379,0.383905,0.863246,839,1145,1511,2265,0.6488,738,1232
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_38_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_38.JPG,0.337557,0.192413,0.448626,0.533336,1328,504,1765,1399,0.6048,481,984
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_38_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_38.JPG,0.365523,0.226017,0.52688,0.550512,1438,593,2073,1444,0.5958,699,937
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_38_person02.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_38.JPG,0.138173,0.399447,0.235474,0.805164,543,1048,926,2112,0.5894,421,1171
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_39_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_39.JPG,0.335894,0.19121,0.571459,0.877909,1322,501,2249,2303,0.7194,1020,1982
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_4_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_4.jpg,0.285517,0.0,0.518831,0.251908,365,0,664,257,0.7925,329,270
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_4_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_4.jpg,0.551768,0.07964,0.695621,0.419162,706,81,890,429,0.6307,202,382
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_4_person02.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_4.jpg,0.679819,0.0,0.977874,0.320166,870,0,1251,327,0.5776,419,344
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_4_person03.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_4.jpg,0.760996,0.0,0.919873,0.285811,974,0,1177,292,0.5729,224,307
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_40_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_40.JPG,0.525006,0.318662,0.637061,0.87301,2066,836,2507,2290,0.7223,485,1600
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_41_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_41.JPG,0.283268,0.450697,0.405846,1.0,1114,1182,1597,2624,0.6845,531,1514
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_41_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_41.JPG,0.162047,0.42921,0.284588,0.930844,637,1126,1120,2442,0.6472,531,1448
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_41_person02.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_41.JPG,0.455901,0.473263,0.525063,0.625939,1794,1241,2066,1642,0.6441,300,441
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_41_person03.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_41.JPG,0.782745,0.462531,0.85875,0.713494,3080,1213,3380,1872,0.6295,329,725
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_41_person04.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_41.JPG,0.187195,0.428318,0.372765,0.985626,736,1123,1467,2586,0.5602,803,1574
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_42_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_42.JPG,0.649276,0.427748,0.857475,1.0,2555,1122,3375,2624,0.7942,901,1577
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_42_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_42.JPG,0.536143,0.399857,0.627187,0.763152,2110,1049,2468,2002,0.5735,394,1049
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_43_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_43.JPG,0.374587,0.289608,0.557077,0.869452,1474,759,2192,2281,0.811,790,1674
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_44_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_44.JPG,0.520254,0.009659,0.765347,0.869668,2047,25,3012,2282,0.705,1061,2394
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_45_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_45.JPG,0.435793,0.358427,0.646041,0.930027,1715,940,2542,2440,0.8173,911,1650
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_47_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_47.JPG,0.287966,0.381777,0.386145,0.828218,1133,1001,1519,2173,0.6516,425,1288
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_47_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_47.JPG,0.450927,0.405898,0.52089,0.792206,1774,1065,2050,2078,0.5866,302,1115
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_48_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_48.JPG,0.28066,0.163998,0.480241,0.917577,1104,430,1890,2407,0.7513,864,2175
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_48_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_48.JPG,0.475969,0.14206,0.66301,0.693213,1873,372,2609,1818,0.6284,810,1591
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_49_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_49.JPG,0.259395,0.330459,0.38036,0.837973,1020,867,1497,2198,0.7665,523,1465
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_49_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_49.JPG,0.833817,0.285637,0.970293,0.777955,3281,749,3819,2041,0.7011,590,1421
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_5_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_5.jpg,0.815452,0.741388,1.0,1.0,1043,759,1280,1024,0.7222,249,279
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_5_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_5.jpg,0.548957,0.699497,0.769484,1.0,702,716,984,1024,0.681,311,324
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_50_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_50.JPG,0.222808,0.21551,0.328053,0.717969,876,565,1291,1883,0.7974,455,1450
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_50_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_50.JPG,0.331821,0.224941,0.381146,0.387255,1306,590,1500,1016,0.6026,213,469
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_51_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_51.JPG,0.392937,0.235481,0.613881,0.981454,1546,617,2416,2575,0.6557,956,2104
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_52_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_52.JPG,0.836195,0.234178,0.929776,0.729852,3291,614,3659,1915,0.7938,406,1431
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_52_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_52.JPG,0.377174,0.297972,0.661823,0.757401,1484,781,2604,1987,0.6852,1232,1326
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_53_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_53.JPG,0.363726,0.300978,0.547287,0.946626,1431,789,2154,2483,0.7902,795,1863
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_53_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_53.JPG,0.549019,0.346428,0.688531,0.920709,2160,909,2710,2415,0.6108,604,1658
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_54_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_54.JPG,0.42483,0.24321,0.638581,0.946865,1672,638,2513,2484,0.622,925,2031
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_55_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_55.JPG,0.321125,0.138435,0.596045,0.939262,1263,363,2346,2464,0.6436,1191,2311
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_56_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_56.jpg,0.083547,0.131509,0.374522,0.949468,57,50,256,366,0.7689,219,348
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_56_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_56.jpg,0.618611,0.158779,0.814306,0.95127,424,61,558,367,0.7115,148,337
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_57_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_57.jpg,0.341511,0.047828,0.552333,0.737637,184,17,298,265,0.6817,125,273
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_57_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_57.jpg,0.682994,0.040817,0.825595,0.506015,368,14,445,182,0.6304,85,184
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_57_person02.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_57.jpg,0.0664,0.083547,0.255078,0.286118,35,30,137,103,0.618,112,80
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_58_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_58.jpg,0.503251,0.320913,0.651639,0.739252,515,208,667,479,0.6601,167,299
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_59_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_59.jpg,0.121004,0.053949,0.328382,0.617181,110,32,298,374,0.8622,208,376
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_59_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_59.jpg,0.531522,0.041596,0.607517,0.221408,483,25,552,134,0.6613,76,120
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_59_person02.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_59.jpg,0.756928,0.0,0.88717,0.246055,688,0,807,149,0.5536,131,156
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_6_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_6.jpg,0.153713,0.657236,0.322569,1.0,196,673,412,1024,0.614,238,369
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_6_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_6.jpg,0.373003,0.703806,0.50154,1.0,477,720,641,1024,0.5828,181,319
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_60_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_60.jpg,0.650656,0.409561,0.775908,0.706269,416,327,496,565,0.7058,88,261
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_60_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_60.jpg,0.524709,0.264678,0.712704,0.44935,335,211,456,359,0.6038,133,162
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_7_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_7.jpg,0.398114,0.601048,0.637001,1.0,509,615,815,1024,0.7315,336,429
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_7_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_7.jpg,0.198222,0.601452,0.359275,0.964634,253,615,459,987,0.6547,227,409
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_8_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_8.jpg,0.777714,0.414958,0.962468,0.789976,995,424,1231,808,0.6051,260,423
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_8_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_8.jpg,0.145016,0.709486,0.32557,1.0,185,726,416,1024,0.5537,254,313
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/low_light_walk_9_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/low_light_walk_9.jpg,0.573136,0.159902,0.777702,0.50982,733,163,995,522,0.6105,288,394
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen001_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen001.jpg,0.250636,0.128331,0.934096,0.965022,154,52,574,394,0.5677,462,374
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen002_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen002.jpg,0.481749,0.392536,0.597108,0.94744,1233,565,1528,1364,0.6695,325,879
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen002_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen002.jpg,0.654946,0.256575,0.919299,0.627119,1676,369,2353,903,0.5771,745,587
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen002_person02.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen002.jpg,0.83228,0.0,1.0,0.174787,2130,0,2560,251,0.5659,451,264
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen003_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen003.jpg,0.169029,0.269582,0.690019,0.948187,219,233,897,821,0.6079,745,646
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen004_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen004.jpg,0.163276,0.318372,0.478335,0.899159,195,573,574,1619,0.7862,415,1150
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen005_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen005.jpg,0.000873,0.174205,0.552902,1.0,0,71,340,409,0.6975,357,355
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen006_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen006.jpg,0.184862,0.082511,0.798049,0.738209,33,22,146,203,0.721,123,199
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen007_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen007.jpg,0.365955,0.106978,0.73513,0.973911,109,17,220,163,0.7807,122,158
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen008_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen008.jpg,0.310823,0.225688,0.711393,1.0,87,40,201,178,0.7062,124,145
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen009_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen009.jpg,0.183938,0.089043,0.737671,1.0,50,16,202,183,0.7042,168,176
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen010_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen010.jpg,0.087605,0.318754,0.512938,1.0,24,58,141,183,0.8288,128,131
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen011_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen011.jpg,0.328256,0.147229,0.694655,0.974376,90,26,192,177,0.696,112,163
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen012_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen012.jpg,0.365285,0.240484,0.786033,1.0,100,44,216,183,0.7629,127,146
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen013_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen013.jpg,0.337548,0.085992,1.0,0.986544,92,15,275,180,0.6655,192,176
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen014_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen014.jpg,0.024384,0.252853,0.859455,1.0,6,46,236,183,0.6771,247,144
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen015_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen015.jpg,0.083666,0.082641,1.0,1.0,22,15,273,185,0.6276,263,179
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen015_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen015.jpg,0.0,0.698964,0.327599,1.0,0,129,89,185,0.5619,93,59
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen016_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen016.jpg,0.141295,0.139161,0.898523,0.891957,26,37,166,243,0.8523,154,226
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen017_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen017.jpg,0.079249,0.228793,0.225504,0.42739,14,62,41,117,0.63,29,60
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen017_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen017.jpg,0.287543,0.241219,0.501887,0.416166,52,66,91,114,0.5724,43,53
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen018_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen018.jpg,0.703895,0.165458,0.901423,0.530042,193,30,247,96,0.6022,60,74
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen018_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen018.jpg,0.0,0.16197,0.857203,1.0,0,29,235,183,0.5587,247,162
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen019_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen019.jpg,0.050561,0.194523,1.0,0.821744,13,37,263,157,0.6398,263,132
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen020_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen020.jpg,0.185853,0.159385,0.761908,0.909363,51,29,210,166,0.5685,175,151
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen020_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen020.png,0.138967,0.23903,0.828354,0.923323,44,57,265,221,0.5638,243,180
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen021_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen021.jpg,0.326278,0.088146,0.754294,1.0,100,14,233,163,0.6906,145,157
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen022_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen022.jpg,0.113984,0.143835,0.664466,0.920979,30,26,180,171,0.6643,164,159
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen022_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen022.png,0.116122,0.157419,0.724254,0.925873,37,37,231,222,0.6293,214,203
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/not fallen023_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/not fallen023.jpg,0.527548,0.196277,0.802023,1.0,145,35,220,183,0.7255,83,155
